ID,Traditional,Simplified,Pinyin,Meaning
B00422,標本兼治,标本兼治,biāoběn-jiānzhì,
B00423,標兵,标兵,biāobīng,
A00342,表層,表层,biǎocéng,
B00424,標尺,标尺,biāochǐ,
A00343,表達,表达,biǎodá,
A00334,標的,标的,biāodì,
B00433,表格,表格,biǎogé,
A00340,彪悍,彪悍,biāohàn,
B00425,標記,标记,biāojì,
B00426,標價,标价,biāojià,
B00434,表决,表决,biǎojué,
B00435,表露,表露,biǎolù,
A00344,表面,表面,biǎomiàn,
A00345,表明,表明,biǎomíng,
B00427,標明,标明,biāomíng,
B00428,標牌,标牌,biāopái,
A00346,表皮,表皮,biǎopí,
B00429,標籤,标签,biāoqiān,
A00347,表情,表情,biǎoqíng,
A00348,表示,表示,biǎoshì,
A00349,表述,表述,biǎoshù,
B00436,表率,表率,biǎoshuài,
B00437,表態,表态,biǎotài,
A00335,標題,标题,biāotí,
A00350,表現,表现,biǎoxiàn,
A00351,表象,表象,biǎoxiàng,
B00430,標新立異,标新立异,biāoxīn-lìyì,
A00352,表演,表演,biǎoyǎn,
A00353,表揚,表扬,biǎoyáng,
A00336,標語,标语,biāoyǔ,
A00354,表彰,表彰,biǎozhāng,
A00337,標誌,标志,biāozhì,
A00338,標準,标准,biāozhǔn,
A00339,標準化,标准化,biāozhǔnhuà,
B00371,臂膀,臂膀,bìbǎng,
B00353,必備,必备,bìbèi,
B00364,弊病,弊病,bìbìng,
B00362,碧波,碧波,bìbō,
B00342,筆觸,笔触,bǐchù,
A00257,彼此,彼此,bǐcǐ,
A00265,必定,必定,bìdìng,
F032,必定,必定,bìdìng,
B00365,弊端,弊端,bìduān,
F039,別,别,bié,
A00360,癟,瘪,biě,
A00355,憋,憋,biē,
F038,憋,憋,biē,
A00356,鱉,鳖,biē,
A00357,別／彆,别,bié / biè,
A00358,別人,别人,bié•rén,
F042,别人,别人,bié•rén,
B00443,別致,别致,bié•zhì,
F040,别處,别处,biéchù,
B00438,別出心裁,别出心裁,biéchū-xīncái,
F041,别的,别的,biéde,
B00439,別具一格,别具一格,biéjù-yīgé,
B00440,別開生面,别开生面,biékāi-shēngmiàn,
B00441,別名,别名,biémíng,
B00444,彆扭,别扭,bièniu,
Q029,彆扭,别扭,bièniu,
A00359,別墅,别墅,biéshù,
B00442,別有用心,别有用心,biéyǒu-yòngxīn,
E078,別針兒,别针儿,biézhēnr,
B00343,筆法,笔法,bǐfǎ,
B00333,比方,比方,bǐfang,
Q025,比方,比方,bǐfang,
B00334,比分,比分,bǐfēn,
B00367,避風,避风,bìfēng,
E014,筆桿兒,笔杆儿,bǐgǎnr,
B00325,逼供,逼供,bīgòng,
A00275,閉合,闭合,bìhé,
A00276,庇護,庇护,bìhù,
A00285,壁畫,壁画,bìhuà,
B00344,筆畫,笔画,bǐhuà,
A00259,筆記,笔记,bǐjì,
A00260,筆跡,笔迹,bǐjì,
A00249,比價,比价,bǐjià,
B00329,鼻尖,鼻尖,bíjiān,
B00345,筆尖,笔尖,bǐjiān,
B00354,必將,必将,bìjiāng,
A00250,比較,比较,bǐjiào,
B00326,逼近,逼近,bījìn,
A00272,畢竟,毕竟,bìjìng,
A00244,鼻孔,鼻孔,bíkǒng,
F029,鼻孔,鼻孔,bíkǒng,
B00366,壁壘,壁垒,bìlěi,
B00368,避雷針,避雷针,bìléizhēn,
A00251,比例,比例,bǐlì,
B00330,鼻梁,鼻梁,bíliáng,
E046,鼻樑兒,鼻梁儿,bíliángr,
B00335,比例尺,比例尺,bǐlìchǐ,
B00363,碧緑,碧绿,bìlǜ,
B00336,比率,比率,bǐlǜ,
A00287,避免,避免,bìmiǎn,
B00346,筆名,笔名,bǐmíng,
B00347,筆墨,笔墨,bǐmò,
B00357,閉幕,闭幕,bìmù,
A00367,鬢,鬓,bìn,
A00361,賓,宾,bīn,
A00362,斌,斌,bīn,
A00363,濱,滨,bīn,
B00369,避難,避难,bìnán,
A00364,繽紛,缤纷,bīnfēn,
A00378,並／併,并,bìng,
A00381,病,病,bìng,
F047,病,病,bìng,
A00372,丙,丙,bǐng,
A00374,柄,柄,bǐng,
A00375,餅,饼,bǐng,
A00377,禀,禀,bǐng,
A00368,冰,冰,bīng,
F043,冰,冰,bīng,
A00370,兵,兵,bīng,
B00473,稟報,禀报,bǐngbào,
B00451,冰雹,冰雹,bīngbáo,
A00382,病變,病变,bìngbiàn,
B00487,病程,病程,bìngchéng,
A00373,秉承,秉承,bǐngchéng,
A00369,冰川,冰川,bīngchuān,
B00488,病床,病床,bìngchuáng,
B00474,並存,并存,bìngcún,
B00452,冰點,冰点,bīngdiǎn,
B00453,冰凍,冰冻,bīngdòng,
A00383,病毒,病毒,bìngdú,
B00475,併發,并发,bìngfā,
B00462,兵法,兵法,bīngfǎ,
B00489,病房,病房,bìngfáng,
B00476,併發症,并发症,bìngfāzhèng,
B00477,並非,并非,bìngfēi,
F045,並非,并非,bìngfēi,
B00470,餅乾,饼干,bǐnggàn,
B00490,病根,病根,bìnggēn,
B00478,併購,并购,bìnggòu,
B00491,病故,病故,bìnggù,
E108,冰棍兒,冰棍儿,bīnggùnr,
F044,冰棍兒,冰棍儿,bīnggùnr,
B00492,病害,病害,bìnghài,
B00493,病號,病号,bìnghào,
B00463,兵家,兵家,bīngjiā,
B00479,並肩,并肩,bìngjiān,
B00454,冰窖,冰窖,bīngjiào,
B00480,並進,并进,bìngjìn,
B00455,冰晶,冰晶,bīngjīng,
B00481,並舉,并举,bìngjǔ,
B00494,病菌,病菌,bìngjūn,
B00456,冰冷,冰冷,bīnglěng,
B00495,病歷,病历,bìnglì,
B00496,病例,病例,bìnglì,
A00384,病理,病理,bìnglǐ,
A00371,兵力,兵力,bīnglì,
B00482,並聯,并联,bìnglián,
B00457,冰凉,冰凉,bīngliáng,
B00483,並列,并列,bìngliè,
B00497,病魔,病魔,bìngmó,
B00484,並排,并排,bìngpái,
F046,並排,并排,bìngpái,
B00509,摒棄,摒弃,bìngqì,
B00464,兵器,兵器,bīngqì,
A00379,並且,并且,bìngqiě,
A00385,病情,病情,bìngqíng,
B00458,冰球,冰球,bīngqiú,
A00386,病人,病人,bìngrén,
F048,病人,病人,bìngrén,
B00459,冰山,冰山,bīngshān,
B00499,病逝,病逝,bìngshì,
B00498,病史,病史,bìngshǐ,
B00500,病榻,病榻,bìngtà,
B00501,病態,病态,bìngtài,
B00460,冰天雪地,冰天雪地,bīngtiān-xuědì,
B00502,病痛,病痛,bìngtòng,
B00465,兵團,兵团,bīngtuán,
B00445,賓館,宾馆,bīnguǎn,
B00503,病危,病危,bìngwéi,
B00472,屏息,屏息,bǐngxī,
B00461,冰箱,冰箱,bīngxiāng,
B00485,並行,并行,bìngxíng,
B00466,兵役,兵役,bīngyì,
B00504,病因,病因,bìngyīn,
B00467,兵營,兵营,bīngyíng,
A00380,並用,并用,bìngyòng,
B00505,病員,病员,bìngyuán,
B00506,病原體,病原体,bìngyuántǐ,
B00507,病竈,病灶,bìngzào,
B00468,兵站,兵站,bīngzhàn,
B00508,病症,病症,bìngzhèng,
B00486,並重,并重,bìngzhòng,
B00469,兵種,兵种,bīngzhǒng,
B00471,餅子,饼子,bǐngzi,
Q030,餅子,饼子,bǐngzi,
B00337,比擬,比拟,bǐnǐ,
B00446,賓客,宾客,bīnkè,
A00365,瀕臨,濒临,bīnlín,
B00450,擯棄,摈弃,bìnqì,
B00361,婢女,婢女,bìnǚ,
B00449,瀕危,濒危,bīnwēi,
A00366,瀕於,濒于,bīnyú,
B00447,賓語,宾语,bīnyǔ,
B00448,賓主,宾主,bīnzhǔ,
B00327,逼迫,逼迫,bīpò,
B00331,鼻腔,鼻腔,bíqiāng,
A00266,必然,必然,bìrán,
A00267,必然性,必然性,bìránxìng,
B00338,比熱,比热,bǐrè,
A00252,比如,比如,bǐrú,
A00253,比賽,比赛,bǐsài,
B00358,閉塞,闭塞,bìsè,
B00356,畢生,毕生,bìshēng,
B00348,筆試,笔试,bǐshì,
B00350,鄙視,鄙视,bǐshì,
A00247,匕首,匕首,bǐshǒu,
B00370,避暑,避暑,bìshǔ,
B00339,比武,比武,bǐwǔ,
B00359,陛下,陛下,bìxià,
A00268,必須,必须,bìxū,
A00269,必需,必需,bìxū,
B00355,必需品,必需品,bìxūpǐn,
A00270,必要,必要,bìyào,
A00273,畢業,毕业,bìyè,
B00351,鄙夷,鄙夷,bǐyí,
B00332,鼻音,鼻音,bíyīn,
A00254,比喻,比喻,bǐyù,
A00261,筆者,笔者,bǐzhě,
B00328,逼真,逼真,bīzhēn,
B00352,幣制,币制,bìzhì,
B00340,比值,比值,bǐzhí,
B00349,筆直,笔直,bǐzhí,
A00255,比重,比重,bǐzhòng,
A00246,鼻子,鼻子,bízi,
F031,鼻子,鼻子,bízi,
Q024,鼻子,鼻子,bízi,
A00401,伯,伯,bó,
A00403,駁,驳,bó,
B00531,帛,帛,bó,
B00532,鉑,铂,bó,
A00405,脖,脖,bó,
A00407,博,博,bó,
A00409,渤,渤,Bó,
A00410,搏,搏,bó,
B00543,箔,箔,bó,
A00412,膊,膊,bó,
A00414,跛,跛,bǒ,
A00387,撥,拨,bō,
A00388,波,波,bō,
B00522,鉢,钵,bō,
A00398,播,播,bō,
A00404,泊,泊,bó / pō,
B00534,博愛,博爱,bó‘ài,
A00393,玻璃,玻璃,bō•lí,
B00513,撥弄,拨弄,bō•nòng,
A00396,菠菜,菠菜,bōcài,
F049,菠菜,菠菜,bōcài,
A00389,波長,波长,bōcháng,
B00529,駁斥,驳斥,bóchì,
B00535,博大,博大,bódà,
B00510,撥打,拨打,bōdǎ,
B00536,博大精深,博大精深,bódà-jīngshēn,
B00537,博得,博得,bódé,
A00390,波動,波动,bōdòng,
A00411,搏鬥,搏斗,bódòu,
B00514,波段,波段,bōduàn,
A00394,剥奪,剥夺,bōduó,
B00525,播放,播放,bōfàng,
B00515,波峰,波峰,bōfēng,
A00402,伯父,伯父,bófù,
F050,伯父,伯父,bófù,
B00511,撥付,拨付,bōfù,
B00533,脖頸兒,脖颈儿,bógěngr,
E094,脖頸兒,脖颈儿,bógěngr,
B00516,波谷,波谷,bōgǔ,
Q032,薄荷,薄荷,bòhe,
B00544,薄荷,薄荷,bòhé,
B00530,駁回,驳回,bóhuí,
B00542,搏擊,搏击,bójī,
Q033,簸箕,簸箕,bòji,
A00415,簸箕,簸箕,bòjī,
B00517,波及,波及,bōjí,
B00538,博客,博客,bókè,
B00512,撥款,拨款,bōkuǎn,
B00539,博覽,博览,bólǎn,
A00391,波瀾,波澜,bōlán,
A00392,波浪,波浪,bōlàng,
B00540,博覽會,博览会,bólǎnhuì,
B00518,波瀾壯闊,波澜壮阔,bōlán-zhuàngkuò,
B00527,伯樂,伯乐,bólè,
B00523,剥離,剥离,bōlí,
A00397,菠蘿,菠萝,bōluó,
B00528,伯母,伯母,bómǔ,
A00413,薄弱,薄弱,bóruò,
A00408,博士,博士,bóshì,
B00524,剥蝕,剥蚀,bōshí,
B00526,播送,播送,bōsòng,
B00519,波濤,波涛,bōtāo,
B00520,波紋,波纹,bōwén,
B00541,博物館,博物馆,bówùguǎn,
A00395,剥削,剥削,bōxuē,
B00521,波折,波折,bōzhé,
A00400,播種,播种,bōzhòng,
A00399,播種,播种,bōzhǒng,
A00406,脖子,脖子,bózi,
F052,脖子,脖子,bózi,
Q031,脖子,脖子,bózi,
A00427,不,不,bù,
A00479,布,布,bù,
A00482,步,步,bù,
A00493,埠,埠,bù,
A00486,部,部,bù,
A00494,簿,簿,bù,
A00416,卜／蔔,卜,bǔ,
A00417,補,补,bǔ,
A00421,捕,捕,bǔ,
F106,不怎麼樣,不怎么样,bù  zěmeyàng,
F060,不得了,不得了,bù déliǎo,
F067,不敢當,不敢当,bù gǎndāng,
F073,不好意思,不好意思,bù hǎoyìsi,
F080,不覺,不觉,bù jué,
F093,不少,不少,bù shǎo,
F094,不時,不时,bù shí,
F095,不停,不停,bù tíng,
F098,不像話,不像话,bù xiànghuà,
F103,不要緊,不要紧,bù yàojǐn,
F109,不至於,不至于,bù zhìyú,
F110,不住,不住,bù zhù,
A00428,不安,不安,bù’ān,
F053,不安,不安,bù'ān,
A00429,不必,不必,bùbì,
F054,不必,不必,bùbì,
A00430,不便,不便,bùbiàn,
F055,不便,不便,bùbiàn,
B00604,步兵,步兵,bùbīng,
B00554,不測,不测,bùcè,
A00431,不曾,不曾,bùcéng,
F056,不曾,不曾,bùcéng,
A00418,補償,补偿,bǔcháng,
B00555,不啻,不啻,bùchì,
A00419,補充,补充,bǔchōng,
A00432,不錯,不错,bùcuò,
F057,不錯,不错,bùcuò,
A00433,不但,不但,bùdàn,
F058,不但,不但,bùdàn,
A00434,不當,不当,bùdāng,
F059,不當,不当,bùdāng,
B00556,不得了,不得了,bùdéliǎo,
A00435,不等,不等,bùděng,
F062,不等,不等,bùděng,
B00557,不得已,不得已,bùdéyǐ,
F061,不得已,不得已,bùdéyǐ,
B00558,不敵,不敌,bùdí,
A00436,不定,不定,bùdìng,
F063,不定,不定,bùdìng,
B00545,補丁,补丁,bǔding,
Q034,補丁,补丁,bǔding,
B00559,不動産,不动产,bùdòngchǎn,
B00560,不動聲色,不动声色,bùdòng-shēngsè,
A00437,不斷,不断,bùduàn,
F064,不斷,不断,bùduàn,
A00438,不對,不对,bùduì,
F065,不對,不对,bùduì,
A00487,部隊,部队,bùduì,
B00561,不乏,不乏,bùfá,
A00483,步伐,步伐,bùfá,
B00562,不法,不法,bùfǎ,
B00563,不凡,不凡,bùfán,
A00439,不妨,不妨,bùfáng,
A00488,部分,部分,bùfen,
Q037,部分,部分,bùfen,
A00440,不忿,不忿,bùfèn,
A00441,不服,不服,bùfú,
F066,不服,不服,bùfú,
B00564,不符,不符,bùfú,
B00565,不甘,不甘,bùgān,
B00566,不敢當,不敢当,bùgǎndāng,
B00600,布告,布告,bùgào,
B00546,補給,补给,bǔgěi,
A00442,不够,不够,bùgòu,
F068,不够 (夠),不够,bùgòu,
A00443,不顧,不顾,bùgù,
F069,不顧,不顾,bùgù,
A00444,不管,不管,bùguǎn,
F070,不管,不管,bùguǎn,
A00445,不光,不光,bùguāng,
F071,不光,不光,bùguāng,
A00446,不過,不过,bùguò,
F072,不過,不过,bùguò,
A00447,不合,不合,bùhé,
F074,不合,不合,bùhé,
B00552,捕獲,捕获,bǔhuò,
A00448,不及,不及,bùjí,
F075,不及,不及,bùjí,
B00609,部件,部件,bùjiàn,
B00568,不見得,不见得,bùjiàn•dé,
F076,不解,不解,bùjiě,
A00450,不僅,不仅,bùjǐn,
F078,不僅,不仅,bùjǐn,
A00449,不禁,不禁,bùjīn,
F077,不禁,不禁,bùjīn,
B00601,布景,布景,bùjǐng,
B00569,不脛而走,不胫而走,bùjìng’érzǒu,
B00567,不計其數,不计其数,bùjì-qíshù,
A00451,不久,不久,bùjiǔ,
F079,不久,不久,bùjiǔ,
B00547,補救,补救,bǔjiù,
A00480,布局,布局,bùjú,
B00570,不拘一格,不拘一格,bùjū-yīgé,
A00452,不堪,不堪,bùkān,
F081,不堪,不堪,bùkān,
A00453,不可,不可,bùkě,
F082,不可,不可,bùkě,
B00548,補課,补课,bǔkè,
B00571,不可思議,不可思议,bùkě-sīyì,
B00572,不可一世,不可一世,bùkě-yīshì,
A00454,不快,不快,bùkuài,
A00422,捕撈,捕捞,bǔlāo,
B00573,不力,不力,bùlì,
A00455,不利,不利,bùlì,
A00456,不良,不良,bùliáng,
F083,不良,不良,bùliáng,
A00457,不料,不料,bùliào,
F084,不料,不料,bùliào,
B00605,步履,步履,bùlǚ,
A00458,不論,不论,bùlùn,
F085,不論,不论,bùlùn,
A00489,部落,部落,bùluò,
A00459,不滿,不满,bùmǎn,
F086,不滿,不满,bùmǎn,
A00490,部門,部门,bùmén,
A00460,不免,不免,bùmiǎn,
F087,不免,不免,bùmiǎn,
B00574,不妙,不妙,bùmiào,
A00461,不怕,不怕,bùpà,
F088,不怕,不怕,bùpà,
B00575,不配,不配,bùpèi,
B00602,布匹,布匹,bùpǐ,
A00462,不平,不平,bùpíng,
F089,不平,不平,bùpíng,
B00606,步槍,步枪,bùqiāng,
B00576,不屈,不屈,bùqū,
A00463,不然,不然,bùrán,
F090,不然,不然,bùrán,
B00577,不忍,不忍,bùrěn,
A00464,不容,不容,bùróng,
F091,不容,不容,bùróng,
A00465,不如,不如,bùrú,
F092,不如,不如,bùrú,
B00607,步入,步入,bùrù,
A00425,哺乳,哺乳,bǔrǔ,
B00553,捕殺,捕杀,bǔshā,
B00578,不善,不善,bùshàn,
A00466,不時,不时,bùshí,
B00579,不適,不适,bùshì,
A00423,捕食,捕食,bǔshí,
B00610,部屬,部属,bùshǔ,
A00491,部署,部署,bùshǔ,
B00580,不速之客,不速之客,bùsùzhīkè,
A00420,補貼,补贴,bǔtiē,
F096,不同,不同,bùtóng,
A00492,部位,部位,bùwèi,
B00611,部委,部委,bùwěi,
A00467,不惜,不惜,bùxī,
B00549,補習,补习,bǔxí,
B00612,部下,部下,bùxià,
B00581,不祥,不祥,bùxiáng,
A00468,不想,不想,bùxiǎng,
F097,不想,不想,bùxiǎng,
B00582,不像話,不像话,bùxiànghuà,
B00583,不孝,不孝,bùxiào,
B00584,不屑,不屑,bùxiè,
A00469,不懈,不懈,bùxiè,
A00470,不行,不行,bùxíng,
F099,不行,不行,bùxíng,
B00608,步行,步行,bùxíng,
A00471,不幸,不幸,bùxìng,
F100,不幸,不幸,bùxìng,
B00586,不朽,不朽,bùxiǔ,
B00585,不休,不休,bùxiū,
B00587,不銹鋼,不锈钢,bùxiùgāng,
A00472,不許,不许,bùxǔ,
F101,不許,不许,bùxǔ,
B00588,不言而喻,不言而喻,bùyán’éryù,
A00473,不要,不要,bùyào,
F102,不要,不要,bùyào,
A00474,不宜,不宜,bùyí,
F104,不宜,不宜,bùyí,
A00475,不已,不已,bùyǐ,
B00589,不一,不一,bùyī,
B00590,不依,不依,bùyī,
B00603,布衣,布衣,bùyī,
B00592,不以爲然,不以为然,bùyǐwéirán,
B00591,不遺餘力,不遗余力,bùyí-yúlì,
A00476,不用,不用,bùyòng,
F105,不用,不用,bùyòng,
B00593,不由得,不由得,bùyóude,
Q035,不由得,不由得,bùyóude,
A00426,哺育,哺育,bǔyù,
B00594,不約而同,不约而同,bùyuē’értóng,
B00595,不折不扣,不折不扣,bùzhé-bùkòu,
B00599,不治,不治,bùzhì,
A00481,布置,布置,bùzhì,
A00477,不止,不止,bùzhǐ,
F107,不止,不止,bùzhǐ,
F108,不只,不只,bùzhǐ,
B00597,不只,不只,bùzhī,
B00596,不知所措,不知所措,bùzhī-suǒcuò,
B00598,不至於,不至于,bùzhìyú,
A00484,步驟,步骤,bùzhòu,
B00550,補助,补助,bǔzhù,
A00424,捕捉,捕捉,bǔzhuō,
A00485,步子,步子,bùzi,
Q036,步子,步子,bùzi,
A00478,不足,不足,bùzú,
F111,不足,不足,bùzú,
B00613,部族,部族,bùzú,
B00551,補足,补足,bǔzú,
A00495,擦,擦,cā,
A00497,才,才,cái,
A00499,材,材,cái,
A00501,財,财,cái,
A00508,裁,裁,cái,
A00519,菜,菜,cài,
A00522,蔡,蔡,cài,
A00509,采／採,采,cǎi,
A00515,彩,彩,cǎi,
A00517,睬,睬,cǎi,
A00518,踩,踩,cǎi,
A00496,猜,猜,cāi,
B00639,採編,采编,cǎibiān,
B00615,猜測,猜测,cāicè,
A00502,財産,财产,cáichǎn,
B00658,菜場,菜场,càichǎng,
B00659,菜單,菜单,càidān,
B00660,菜刀,菜刀,càidāo,
B00650,彩電,彩电,cǎidiàn,
B00631,裁定,裁定,cáidìng,
B00640,採伐,采伐,cǎifá,
A00510,採訪,采访,cǎifǎng,
B00632,裁縫,裁缝,cáifeng,
Q039,裁縫,裁缝,cáifeng,
B00641,採風,采风,cǎifēng,
A00503,財富,财富,cáifù,
B00618,才幹,才干,cáigàn,
A00511,採購,采购,cǎigòu,
B00651,彩虹,彩虹,cǎihóng,
B00619,才華,才华,cáihuá,
B00652,彩繪,彩绘,cǎihuì,
A00512,採集,采集,cǎijí,
B00633,裁減,裁减,cáijiǎn,
B00634,裁剪,裁剪,cáijiǎn,
B00622,財經,财经,cáijīng,
B00635,裁決,裁决,cáijué,
B00642,採掘,采掘,cǎijué,
B00636,裁軍,裁军,cáijūn,
B00623,財會,财会,cáikuài,
B00643,採礦,采矿,cǎikuàng,
A00504,財力,财力,cáilì,
B00653,彩禮,彩礼,cǎilǐ,
A00500,材料,材料,cáiliào,
A00505,財貿,财贸,cáimào,
B00644,採納,采纳,cǎinà,
A00498,才能,才能,cáinéng,
B00645,採暖,采暖,cǎinuǎn,
B00637,裁判,裁判,cáipàn,
B00654,彩票,彩票,cǎipiào,
B00655,彩旗,彩旗,cǎiqí,
A00513,採取,采取,cǎiqǔ,
B00624,財權,财权,cáiquán,
A00516,彩色,彩色,cǎisè,
B00625,財神,财神,cáishén,
A00520,菜蔬,菜蔬,càishū,
B00626,財税,财税,cáishuì,
B00656,彩塑,彩塑,cǎisù,
B00657,彩陶,彩陶,cǎitáo,
B00627,財團,财团,cáituán,
A00506,財務,财务,cáiwù,
B00628,財物,财物,cáiwù,
B00616,猜想,猜想,cāixiǎng,
B00646,採寫,采写,cǎixiě,
B00647,採樣,采样,cǎiyàng,
A00521,菜肴,菜肴,càiyáo,
B00617,猜疑,猜疑,cāiyí,
A00514,採用,采用,cǎiyòng,
B00648,採油,采油,cǎiyóu,
B00629,財源,财源,cáiyuán,
B00638,裁員,裁员,cáiyuán,
B00661,菜園,菜园,càiyuán,
B00649,採摘,采摘,cǎizhāi,
A00507,財政,财政,cáizhèng,
B00620,才智,才智,cáizhì,
B00630,財主,财主,cáizhu,
Q038,財主,财主,cáizhu,
B00621,才子,才子,cáizǐ,
A00532,殘,残,cán,
A00535,蠶,蚕,cán,
F112,蠶,蚕,cán,
A00537,慘,惨,cǎn,
A00531,餐,餐,cān,
A00523,參,参,cān / cēn / shēn,
B00692,慘案,惨案,cǎn’àn,
B00683,殘疾,残疾,cán•jí,
B00693,慘白,惨白,cǎnbái,
B00694,慘敗,惨败,cǎnbài,
B00662,參拜,参拜,cānbài,
B00679,殘暴,残暴,cánbào,
B00680,殘存,残存,cáncún,
B00689,蠶豆,蚕豆,cándòu,
F113,蠶豆,蚕豆,cándòu,
B00681,殘廢,残废,cánfèi,
F117,藏,藏,cáng,
A00539,倉,仓,cāng,
A00546,艙,舱,cāng,
A00541,蒼,苍,cāng,
A00547,藏,藏,cáng / zòng,
A00542,蒼白,苍白,cāngbái,
F115,蒼白,苍白,cāngbái,
B00699,倉促,仓促,cāngcù,
B00701,蒼翠,苍翠,cāngcuì,
B00706,滄海,沧海,cānghǎi,
B00700,倉皇,仓皇,cānghuáng,
A00540,倉庫,仓库,cāngkù,
B00702,蒼老,苍老,cānglǎo,
B00703,蒼凉,苍凉,cāngliáng,
A00543,蒼茫,苍茫,cāngmáng,
B00704,蒼穹,苍穹,cāngqióng,
A00545,滄桑,沧桑,cāngsāng,
B00707,藏身,藏身,cángshēn,
B00708,藏書,藏书,cángshū,
B00705,蒼天,苍天,cāngtiān,
B00674,餐館,餐馆,cānguǎn,
A00524,參觀,参观,cānguān,
A00544,蒼蠅,苍蝇,cāngying,
Q040,蒼蠅,苍蝇,cāngying,
F116,蒼蠅,苍蝇,cāngyíng,
B00682,殘害,残害,cánhài,
A00525,參加,参加,cānjiā,
B00663,參見,参见,cānjiàn,
B00695,慘劇,惨剧,cǎnjù,
B00675,餐具,餐具,cānjù,
B00664,參軍,参军,cānjūn,
B00665,參看,参看,cānkàn,
A00526,參考,参考,cānkǎo,
A00533,殘酷,残酷,cánkù,
A00536,慚愧,惭愧,cánkuì,
F114,慚愧,惭愧,cánkuì,
A00538,燦爛,灿烂,cànlàn,
B00684,殘留,残留,cánliú,
A00527,參謀,参谋,cānmóu,
B00685,殘破,残破,cánpò,
B00686,殘缺,残缺,cánquē,
B00687,殘忍,残忍,cánrěn,
B00666,參賽,参赛,cānsài,
B00688,殘殺,残杀,cánshā,
B00690,蠶食,蚕食,cánshí,
A00528,參數,参数,cānshù,
B00691,蠶絲,蚕丝,cánsī,
B00696,慘死,惨死,cǎnsǐ,
B00667,參天,参天,cāntiān,
B00676,餐廳,餐厅,cāntīng,
B00697,慘痛,惨痛,cǎntòng,
B00668,參選,参选,cānxuǎn,
B00677,餐飲,餐饮,cānyǐn,
B00669,參議院,参议院,cānyìyuàn,
A00534,殘餘,残余,cányú,
A00529,參與,参与,cānyù,
B00670,參閲,参阅,cānyuè,
B00672,參戰,参战,cānzhàn,
B00671,參展,参展,cānzhǎn,
A00530,參照,参照,cānzhào,
B00673,參政,参政,cānzhèng,
B00698,慘重,惨重,cǎnzhòng,
B00678,餐桌,餐桌,cānzhuō,
A00551,曹,曹,cáo,
A00552,槽,槽,cáo,
A00553,草,草,cǎo,
A00548,操,操,cāo,
A00554,草案,草案,cǎo’àn,
B00709,操辦,操办,cāobàn,
B00717,草本,草本,cǎoběn,
B00718,草場,草场,cǎochǎng,
B00710,操場,操场,cāochǎng,
B00711,操持,操持,cāochí,
B00719,草叢,草丛,cǎocóng,
A00555,草地,草地,cǎodì,
